ue_id,connected_seconds,baseline_gbit,solution_gbit,lost_gbit,baseline_mbps,solution_mbps,loss_percent,simulated_handovers,data_kind,source_lost_gbit,source_solution_gbit,source_solution_mbps,source_loss_percent
sim-000062,2443.1876606683804,35.05555190795163,32.09150889275668,2.9640430151949504,14.348284608789124,13.135097810692706,8.455274140250003,8,modeled_loss_distribution_with_target_aggregate,0.0035670003079343,35.0519849076437,14.346824630759048,0.0101752792747366
sim-000063,13178.406169665808,253.5851118126197,249.02646986880305,4.558641943816652,19.242472006692623,18.896554459067648,1.7976772813007829,10,modeled_loss_distribution_with_target_aggregate,0.0054859788248676,253.5796258337948,19.242055721236383,0.0021633678671646
sim-000064,74332.13367609253,1193.0752585572905,1183.3222121805625,9.75304637672807,16.05059884001446,15.91938982051789,0.8174711785174228,22,modeled_loss_distribution_with_target_aggregate,0.0117370494458895,1193.0635215078446,16.05044093993995,0.0009837643821465
sim-000065,13178.406169665808,185.32391071609808,180.7809692782578,4.542941437840279,14.062695316120896,13.717969149742958,2.451352024833813,11,modeled_loss_distribution_with_target_aggregate,0.0054670844601889,185.3184436316379,14.062280464401365,0.0029500156990341
sim-000066,81365.55269922878,1155.437669181332,1150.131856530231,5.305812651101056,14.200575438262632,14.135365868916816,0.45920371064762067,12,modeled_loss_distribution_with_target_aggregate,0.0063851419373124,1155.4312840393948,14.200496963506112,0.0005526167362915
sim-000067,78626.22107969149,624.825076922734,620.2709074920251,4.5541694307088,7.946777402533989,7.8888556384180095,0.7288711031154675,18,modeled_loss_distribution_with_target_aggregate,0.0054805964955454,624.8195963262384,7.946707698096713,0.0008771409307925
sim-000068,28207.71208226221,35.40172085116605,35.009374610919885,0.3923462402461644,1.2550369469145153,1.2411277635287106,1.1082688378218808,11,modeled_loss_distribution_with_target_aggregate,0.0004721588561976,35.40124869230985,1.2550202082703168,0.0013337172455052
sim-000069,11919.79434447301,133.49664309670726,131.2351815299673,2.2614615667399813,11.199576036192871,11.00985283280652,1.694021298424515,6,modeled_loss_distribution_with_target_aggregate,0.0027214969767949,133.49392159973047,11.199347718748951,0.0020386257763975
sim-000070,2443.1876606683804,14.066224137964454,12.70956868121148,1.3566554567529747,5.757324484078465,5.202043578484076,9.644773490359713,11,modeled_loss_distribution_with_target_aggregate,0.0016326316477834,14.06459150631667,5.756656245746196,0.011606751262956
sim-000071,4738.303341902313,49.79460129762109,48.02218677840559,1.7724145192155047,10.508951771253583,10.134890764322794,3.5594511714670176,6,modeled_loss_distribution_with_target_aggregate,0.0021329660546148,49.79246833156648,10.508501617284807,0.0042835287341014
sim-000072,74332.13367609253,1591.3302142211066,1583.9053916059038,7.424822615202806,21.408375295070087,21.308488176969092,0.4665796293471976,13,modeled_loss_distribution_with_target_aggregate,0.0089352092459576,1591.3212790118607,21.4082550885214,0.0005614930933948
sim-000073,8588.174807197944,53.51736077707918,52.468784096929,1.0485766801501857,6.231517403700851,6.109421998834225,1.9593206109656998,5,modeled_loss_distribution_with_target_aggregate,0.0012618822742498,53.51609889480493,6.231370471168319,0.0023578933189663
sim-000074,11919.79434447301,22.9863360932252,22.661093893235847,0.325242199989355,1.928417171382117,1.9011312811569925,1.4149371116400502,6,modeled_loss_distribution_with_target_aggregate,0.0003914042480382,22.98594468897716,1.9283843348887408,0.0017027691862282
sim-000075,81365.55269922878,601.6091957778453,597.0969009966052,4.51229478124015,7.393905354538908,7.338448289091075,0.7500375348162719,20,modeled_loss_distribution_with_target_aggregate,0.0054302035401181,601.6037655743053,7.393838616179002,0.0009026131213132
sim-000076,18953.213367609253,145.80796247538305,142.81097177048977,2.996990704893291,7.693047065283747,7.5349213350044115,2.0554369281439464,14,modeled_loss_distribution_with_target_aggregate,0.00360665034631,145.80435582503674,7.692856772995238,0.0024735619955727
sim-000077,13178.406169665808,220.3028177811076,214.8285645888432,5.474253192264409,16.716954610808926,16.301558915625,2.484876610930876,11,modeled_loss_distribution_with_target_aggregate,0.0065878473161204,220.2962299337915,16.716454713686975,0.0029903599883439
sim-000078,8588.174807197944,121.49938009324602,118.09310009171725,3.4062800015287773,14.14728773236132,13.750663294922775,2.8035369389659364,9,modeled_loss_distribution_with_target_aggregate,0.0040991988820933,121.49528089436392,14.146810425020224,0.0033738434541372
sim-000079,8588.174807197944,169.23433124955346,165.18753445728004,4.046796792273425,19.70550612310713,19.23430043818305,2.3912386821241407,7,modeled_loss_distribution_with_target_aggregate,0.0048700121186458,169.2294612374348,19.704939062907727,0.0028776738636231
sim-000080,8588.174807197944,144.07248727604252,142.2469869164574,1.8255003595851267,16.775681738020996,16.563121979915564,1.267070760073346,5,modeled_loss_distribution_with_target_aggregate,0.0021968508255087,144.07029042521702,16.775425938520538,0.0015248232796173
sim-000081,9624.678663239074,100.6402417125316,98.40835724617112,2.23188446636048,10.456478105281729,10.224586263023655,2.2176859160728433,7,modeled_loss_distribution_with_target_aggregate,0.0026859031862795,100.63755580934532,10.456199041088498,0.0026688163110254
sim-000082,2443.1876606683804,49.9473055343745,46.341303077875644,3.6060024564988535,20.44349942431785,18.967557762303898,7.219613586597074,8,modeled_loss_distribution_with_target_aggregate,0.0043395496646992,49.9429659847098,20.44172324079557,0.0086882557893191
sim-000083,6811.311053984576,31.26961565653619,30.65161604918585,0.6179996073503398,4.590836537738745,4.500105164226032,1.9763581814961044,4,modeled_loss_distribution_with_target_aggregate,0.000743715519114,31.268871941017075,4.590727349432232,0.0023783967391317
sim-000084,28207.71208226221,29.799918725035976,29.583906988814185,0.21601173622179184,1.0564457917795818,1.048787895400328,0.7248735750420443,7,modeled_loss_distribution_with_target_aggregate,0.0002599536935431,29.799658771342436,1.0564365760837895,0.0008723302098297
sim-000085,53009.76863753212,143.45358283629213,142.35808648660174,1.095496349690394,2.7061725890032227,2.6855066555753457,0.7636591070301563,13,modeled_loss_distribution_with_target_aggregate,0.0013183465275822,143.45226448976456,2.706147719124303,0.0009190056473435
sim-000086,4738.303341902313,86.22671593309704,82.31968316745262,3.90703276564442,18.19780408961304,17.373240425422672,4.5311162826563764,7,modeled_loss_distribution_with_target_aggregate,0.0047018167437919,86.22201411635325,18.19681178996388,0.0054528537854092
sim-000087,8588.174807197944,101.47780602875056,98.12922015678696,3.348585871963601,11.815992141158995,11.426085560641202,3.2998209194775887,11,modeled_loss_distribution_with_target_aggregate,0.0040297683856835,101.47377626036489,11.815522918247709,0.0039710834746879
sim-000088,4738.303341902313,21.0909396049126,20.626230500137336,0.46470910477526467,4.451158586323244,4.3530835853696965,2.2033589469244057,4,modeled_loss_distribution_with_target_aggregate,0.0005592420593546,21.09038036285325,4.451040560519702,0.0026515748934408
sim-000089,23321.33676092545,297.9439997264112,294.69403056694756,3.2499691594636633,12.775596990032406,12.636240949133883,1.0907986609725202,10,modeled_loss_distribution_with_target_aggregate,0.0039110906735007,297.9400886357377,12.775429285637346,0.0013126932165414
sim-000090,10809.254498714652,45.74094414515194,44.601650308782666,1.1392938363692733,4.231646516472629,4.126246663364835,2.4907527766674367,8,modeled_loss_distribution_with_target_aggregate,0.0013710534713308,45.73957309168061,4.231519675766686,0.0029974315068356
sim-000091,6811.311053984576,119.6055948900932,114.7331087038232,4.872486186270002,17.55984918940453,16.844497013053754,4.073794533397355,9,modeled_loss_distribution_with_target_aggregate,0.0058636664980004,119.5997312235952,17.55898831747378,0.0049025018464969
