ue_id,connected_seconds,baseline_gbit,solution_gbit,lost_gbit,baseline_mbps,solution_mbps,loss_percent,simulated_handovers,data_kind
sim-010421,814.3958868894551,1.4338213397463837,1.433750035648219,7.13040981647503e-05,1.7605950162921298,1.7605074617018959,0.004973011363979467,1,modeled_handover_only_user_session
sim-010422,2665.295629820059,41.443012694630575,41.443012694630575,0.0,15.54912416879943,15.54912416879943,0.0,0,modeled_handover_only_user_session
sim-010423,518.2519280205597,12.501688692171049,12.501688692171049,0.0,24.12280208955651,24.12280208955651,0.0,0,modeled_handover_only_user_session
sim-010424,6293.059125964006,26.017329156900992,26.017161718170506,0.0001674387304863864,4.134289641353959,4.134263034464189,0.000643566176514986,1,modeled_handover_only_user_session
sim-010425,1628.7917737789248,19.59300389608214,19.592516714926994,0.000487181155148548,12.029164323825649,12.028865217971243,0.002486505681989711,1,modeled_handover_only_user_session
sim-010426,5330.5912596400885,119.4099871391547,119.4099871391547,0.0,22.400889755561003,22.400889755561003,0.0,0,modeled_handover_only_user_session
sim-010427,5034.447300771222,107.36276983494609,107.36276983494609,0.0,21.32563187591601,21.32563187591601,0.0,0,modeled_handover_only_user_session
sim-010428,5330.5912596400885,57.93486462655451,57.93486462655451,0.0,10.868374970934493,10.868374970934493,0.0,0,modeled_handover_only_user_session
sim-010429,6293.059125964006,117.96494910648684,117.96343074146165,0.0015183650251849334,18.74524722321218,18.745005947070513,0.0012871323530299723,2,modeled_handover_only_user_session
sim-010430,5330.5912596400885,8.313077179421798,8.313077179421798,0.0,1.5595037725670757,1.5595037725670757,0.0,0,modeled_handover_only_user_session
sim-010431,5034.447300771222,95.83179821797603,95.83025636537684,0.001541852599192458,19.035217272667776,19.034911012117796,0.0016089154412874608,2,modeled_handover_only_user_session
sim-010432,7033.4190231362445,128.55035436748446,128.54591303731337,0.004441330171101425,18.277078892160624,18.276447431109254,0.003454934210764662,6,modeled_handover_only_user_session
sim-010433,5034.447300771222,74.41188538337553,74.41188538337553,0.0,14.78054708646497,14.78054708646497,0.0,0,modeled_handover_only_user_session
sim-010434,518.2519280205597,1.7104723424789947,1.7104723424789947,0.0,3.3004649862318276,3.3004649862318276,0.0,0,modeled_handover_only_user_session
sim-010435,814.3958868894551,6.317400692054752,6.317400692054752,0.0,7.75716183462536,7.75716183462536,0.0,0,modeled_handover_only_user_session
sim-010436,814.3958868894551,3.8336182989345504,3.833427652660893,0.0001906462736576115,4.707315398628627,4.707081303298915,0.004973011363979467,1,modeled_handover_only_user_session
sim-010437,8143.958868894595,15.832075309613394,15.831839110342104,0.00023619927129025717,1.944026924065535,1.9439979210615792,0.001491903409193832,3,modeled_handover_only_user_session
sim-010438,518.2519280205597,11.676264942313425,11.676264942313425,0.0,22.530094556349074,22.530094556349074,0.0,0,modeled_handover_only_user_session
sim-010439,6293.059125964006,31.147883756494547,31.147282384760878,0.0006013717336710132,4.949561593658655,4.949466032545748,0.0019306985295449587,3,modeled_handover_only_user_session
sim-010440,8810.282776349617,49.01378774744464,49.01288650127386,0.0009012461707754284,5.5632479673657675,5.5631456725593855,0.0018387605043285302,4,modeled_handover_only_user_session
sim-010441,5034.447300771222,88.95287968044394,88.95287968044394,0.0,17.66884711789859,17.66884711789859,0.0,0,modeled_handover_only_user_session
