Time(h),pci_0,pci_1,pci_2,pci_3,pci_4,pci_5,pci_6,pci_7,pci_8,pci_9,pci_10,pci_11,pci_12,pci_13,pci_14,pci_15,pci_16,pci_17,pci_18,pci_19,pci_20,pci_21,pci_22,pci_23,pci_24,pci_25,pci_26,pci_27,pci_28,pci_29,pci_30,pci_31,pci_32,pci_33,pci_34,pci_35,pci_36,pci_37,pci_38,pci_39,pci_40,pci_41,pci_42,pci_43,pci_44,pci_45,pci_46,pci_47,pci_48,pci_49,pci_50,pci_51,pci_52,pci_53,pci_54,pci_55
0.14232600178983476,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.1423365083667967,30.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.14234447850121393,30.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.14235328952471415,30.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.14236282348632812,30.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.1493998224205441,30.0,0.0,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.15040324290593465,30.0,0.0,0.0,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.1526462311214871,30.0,0.0,0.0,30.0,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.15264634211858114,30.0,0.0,0.0,30.0,0.0,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.15264641967084672,30.0,0.0,0.0,30.0,0.0,0.0,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.15264647907680937,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.15264653967486488,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.15264661020702786,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,3.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.1526531496975157,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,20,20,20,20,20,20,20,20,20,20,3.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.15265991575188106,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,20,20,20,20,20,20,20,20,20,3.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.15266015847524006,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,20,20,20,20,20,20,20,20,3.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.15266021576192643,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,20,20,20,20,20,20,20,3.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.15266624205642276,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,20,20,20,20,20,20,3.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.15267134057150947,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,20,20,20,20,20,3.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.15267153388924068,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,20,20,20,20,3.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.15267616351445515,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,20,20,20,3.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.15292414128780366,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,20,20,3.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.1529242173830668,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,20,3.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.15292425950368246,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,3.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.15292430639266968,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.15292434646023645,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0.15292439884609646,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,30.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
